"customer_id","recency_days","frequency","monetary_value","r_score","f_score","m_score","rfm_score_string","customer_segment"
"13891.0","377 days 20:53:00",3,863.56,2,2,2,"222",At-Risk
"15914.0","377 days 20:40:00",2,205.99,2,2,1,"221",At-Risk
"15580.0","376 days 01:50:00",8,1381.19,2,4,3,"243",Customers Needing Attention
"13542.0","376 days 01:26:00",17,3934.77,2,4,4,"244",Customers Needing Attention
"17150.0","376 days 01:23:00",6,1375.65,2,3,3,"233",Customers Needing Attention
"15446.0","376 days 00:51:00",3,403.95,2,2,2,"222",At-Risk
"15037.0","375 days 23:45:00",2,402.51,2,2,2,"222",At-Risk
"17607.0","375 days 23:39:00",1,333.81,2,1,1,"211",Hibernating
"14454.0","375 days 23:24:00",5,977.30,2,3,3,"233",Customers Needing Attention
"16421.0","375 days 23:19:00",3,526.27,2,2,2,"222",At-Risk
"17804.0","375 days 22:49:00",3,385.23,2,2,2,"222",At-Risk
"12605.0","375 days 22:32:00",3,1124.95,2,3,3,"233",Customers Needing Attention
"17322.0","375 days 22:09:00",5,922.59,2,3,3,"233",Customers Needing Attention
"15583.0","375 days 21:46:00",1,107.86,2,1,1,"211",Hibernating
"18003.0","375 days 21:41:00",1,358.61,2,2,2,"222",At-Risk
"14986.0","375 days 21:25:00",2,566.90,2,2,2,"222",At-Risk
"13254.0","375 days 21:08:00",1,51.41,2,2,1,"221",At-Risk
"12996.0","375 days 03:23:00",1,355.50,2,2,2,"222",At-Risk
"12767.0","375 days 03:12:00",1,949.82,2,1,3,"213",Other
"17547.0","375 days 03:09:00",2,727.85,2,2,2,"222",At-Risk
"14119.0","375 days 02:17:00",2,183.37,2,2,1,"221",At-Risk
"18002.0","375 days 01:53:00",4,243.17,2,3,1,"231",Other
"15404.0","375 days 01:47:00",1,257.06,2,1,1,"211",Hibernating
"15989.0","375 days 00:47:00",2,372.51,2,2,2,"222",At-Risk
"17756.0","375 days 00:30:00",3,733.70,2,2,2,"222",At-Risk
"14510.0","375 days 00:04:00",3,1007.28,2,3,3,"233",Customers Needing Attention
"14170.0","374 days 23:40:00",3,591.38,2,2,2,"222",At-Risk
"16194.0","374 days 23:22:00",1,308.60,2,1,1,"211",Hibernating
"12870.0","374 days 23:08:00",3,1676.95,2,3,3,"233",Customers Needing Attention
"16355.0","374 days 22:29:00",1,416.35,2,1,2,"212",At-Risk
"17814.0","374 days 22:29:00",2,1617.32,2,2,3,"223",At-Risk
"12351.0","374 days 21:27:00",1,300.93,2,1,1,"211",Hibernating
"15828.0","374 days 20:09:00",1,1108.82,2,1,3,"213",Other
"16223.0","374 days 01:00:00",2,1102.35,2,2,3,"223",At-Risk
"13444.0","373 days 23:48:00",2,631.68,2,2,2,"222",At-Risk
"18039.0","373 days 23:43:00",4,579.17,2,3,2,"232",At-Risk
"17826.0","373 days 23:27:00",1,134.59,2,1,1,"211",Hibernating
"14605.0","373 days 22:43:00",4,936.31,2,3,3,"233",Customers Needing Attention
"13010.0","373 days 21:41:00",2,330.12,2,2,1,"221",At-Risk
"17170.0","373 days 20:55:00",2,178.68,2,2,1,"221",At-Risk
"15960.0","373 days 20:53:00",4,410.95,2,3,2,"232",At-Risk
"17820.0","373 days 19:07:00",1,183.56,2,1,1,"211",Hibernating
"17281.0","373 days 18:45:00",6,797.85,2,3,2,"232",At-Risk
"13693.0","373 days 18:29:00",9,1957.82,2,4,3,"243",Customers Needing Attention
"17378.0","373 days 18:04:00",1,10.95,2,1,1,"211",Hibernating
"18074.0","373 days 02:57:00",2,1509.04,2,2,3,"223",At-Risk
"13747.0","373 days 02:13:00",2,249.40,2,2,1,"221",At-Risk
"12791.0","373 days 01:23:00",5,834.43,2,3,2,"232",At-Risk
"17908.0","373 days 01:05:00",5,1411.54,2,3,3,"233",Customers Needing Attention
"16583.0","373 days 00:47:00",2,531.40,2,2,2,"222",At-Risk
"17968.0","373 days 00:27:00",4,888.04,2,3,3,"233",Customers Needing Attention
"14729.0","373 days 00:07:00",3,907.38,2,3,3,"233",Customers Needing Attention
"14237.0","372 days 23:30:00",2,632.14,2,2,2,"222",At-Risk
"15350.0","372 days 23:17:00",2,663.25,2,2,2,"222",At-Risk
"15922.0","372 days 22:59:00",1,739.00,2,1,2,"212",At-Risk
"15165.0","372 days 22:47:00",1,975.50,2,1,3,"213",Other
"17643.0","372 days 22:12:00",2,541.25,2,2,2,"222",At-Risk
"16048.0","372 days 21:22:00",4,1075.23,2,3,3,"233",Customers Needing Attention
"16274.0","372 days 21:15:00",1,675.50,2,1,2,"212",At-Risk
"14142.0","372 days 20:17:00",2,983.15,2,2,3,"223",At-Risk
"13065.0","372 days 19:58:00",5,1260.91,2,3,3,"233",Customers Needing Attention
"18011.0","372 days 19:15:00",2,527.03,2,2,2,"222",At-Risk
"17732.0","372 days 03:21:00",8,2470.39,2,4,4,"244",Customers Needing Attention
"12855.0","372 days 03:13:00",4,650.94,2,3,2,"232",At-Risk
"17855.0","372 days 03:06:00",1,417.94,2,1,2,"212",At-Risk
"17925.0","372 days 02:40:00",1,488.16,2,1,2,"212",At-Risk
"13108.0","372 days 02:15:00",2,1098.52,2,2,3,"223",At-Risk
"15070.0","372 days 01:27:00",3,843.25,2,2,2,"222",At-Risk
"15923.0","372 days 00:34:00",1,254.16,2,1,1,"211",Hibernating
"16752.0","372 days 00:32:00",1,415.00,2,1,2,"212",At-Risk
"15363.0","372 days 00:22:00",2,1004.11,2,2,3,"223",At-Risk
"16510.0","371 days 23:11:00",6,2079.75,2,3,3,"233",Customers Needing Attention
"17976.0","371 days 23:01:00",1,706.38,2,1,2,"212",At-Risk
"16781.0","371 days 22:24:00",2,934.25,2,2,3,"223",At-Risk
"17850.0","371 days 21:23:00",155,53746.58,2,4,4,"244",Customers Needing Attention
"13011.0","371 days 19:28:00",1,101.10,2,1,1,"211",Hibernating
"16754.0","371 days 19:12:00",29,67502.47,2,4,4,"244",Customers Needing Attention
"14576.0","371 days 18:59:00",1,70.80,2,1,1,"211",Hibernating
"12738.0","371 days 18:23:00",1,274.70,2,1,1,"211",Hibernating
"12686.0","371 days 02:59:00",1,142.28,2,2,1,"221",At-Risk
"13370.0","371 days 02:24:00",1,1509.74,2,1,3,"213",Other
"17967.0","371 days 01:31:00",2,357.29,2,2,2,"222",At-Risk
"14589.0","371 days 01:08:00",1,79.50,2,1,1,"211",Hibernating
"16926.0","370 days 23:08:00",5,1421.35,2,3,3,"233",Customers Needing Attention
"12725.0","370 days 21:05:00",3,2278.56,2,3,3,"233",Customers Needing Attention
"14813.0","369 days 00:53:00",4,1090.87,2,3,3,"233",Customers Needing Attention
"15880.0","368 days 23:50:00",1,686.56,2,1,2,"212",At-Risk
"16718.0","368 days 23:47:00",5,3647.53,2,3,4,"234",Customers Needing Attention
"16858.0","368 days 02:58:00",10,4668.28,2,4,4,"244",Customers Needing Attention
"15899.0","368 days 02:14:00",1,112.50,2,1,1,"211",Hibernating
"18113.0","368 days 00:19:00",1,152.64,2,1,1,"211",Hibernating
"17860.0","368 days 00:09:00",4,1015.54,2,3,3,"233",Customers Needing Attention
"16658.0","367 days 23:03:00",5,804.07,2,3,2,"232",At-Risk
"18119.0","367 days 00:51:00",1,362.24,2,2,2,"222",At-Risk
"13786.0","366 days 22:57:00",6,3358.94,2,3,4,"234",Customers Needing Attention
"15180.0","366 days 21:53:00",3,904.43,2,2,3,"223",At-Risk
"13807.0","366 days 21:02:00",3,534.80,2,2,2,"222",At-Risk
"16125.0","366 days 21:02:00",14,4569.80,2,4,4,"244",Customers Needing Attention
"14821.0","366 days 04:07:00",7,1286.45,2,4,3,"243",Customers Needing Attention
"12441.0","366 days 02:05:00",1,311.10,2,1,1,"211",Hibernating
"15973.0","366 days 01:08:00",2,973.44,2,2,3,"223",At-Risk
"16893.0","366 days 00:44:00",2,401.35,2,2,2,"222",At-Risk
"15221.0","365 days 23:42:00",4,2465.45,2,3,4,"234",Customers Needing Attention
"16679.0","365 days 22:59:00",3,793.06,2,2,2,"222",At-Risk
"18269.0","365 days 22:57:00",1,337.20,2,1,1,"211",Hibernating
"15332.0","365 days 22:07:00",6,6321.69,2,3,4,"234",Customers Needing Attention
"13270.0","365 days 21:57:00",1,1180.00,2,1,3,"213",Other
"15347.0","365 days 21:25:00",4,1363.60,2,3,3,"233",Customers Needing Attention
"14437.0","365 days 03:23:00",5,958.84,2,3,3,"233",Customers Needing Attention
"12797.0","365 days 01:55:00",2,676.26,2,2,2,"222",At-Risk
"13369.0","365 days 01:20:00",1,516.56,2,1,2,"212",At-Risk
"14932.0","365 days 01:02:00",2,879.66,2,2,2,"222",At-Risk
"14355.0","365 days 00:34:00",3,1014.45,2,3,3,"233",Customers Needing Attention
"16065.0","364 days 23:47:00",8,2382.62,2,4,4,"244",Customers Needing Attention
"15945.0","364 days 23:36:00",4,827.27,2,3,2,"232",At-Risk
"17978.0","364 days 22:45:00",4,1461.76,2,3,3,"233",Customers Needing Attention
"16795.0","364 days 22:42:00",3,2492.39,2,3,4,"234",Customers Needing Attention
"17456.0","364 days 21:27:00",2,1225.42,2,2,3,"223",At-Risk
"17880.0","364 days 02:29:00",3,824.92,2,2,2,"222",At-Risk
"14082.0","364 days 01:48:00",2,413.36,2,2,2,"222",At-Risk
"15723.0","364 days 01:38:00",4,947.65,2,3,3,"233",Customers Needing Attention
"12785.0","363 days 23:02:00",3,904.40,2,2,3,"223",At-Risk
"16727.0","363 days 23:02:00",4,1423.92,2,3,3,"233",Customers Needing Attention
"16565.0","363 days 21:29:00",4,713.55,2,3,2,"232",At-Risk
"15503.0","362 days 01:53:00",2,267.15,2,2,1,"221",At-Risk
"17251.0","362 days 01:44:00",3,812.43,2,2,2,"222",At-Risk
"14413.0","361 days 23:13:00",3,427.57,2,2,2,"222",At-Risk
"18004.0","361 days 23:03:00",1,169.47,2,1,1,"211",Hibernating
"16665.0","361 days 22:47:00",1,135.40,2,1,1,"211",Hibernating
"15454.0","361 days 22:29:00",2,305.59,2,2,1,"221",At-Risk
"15361.0","361 days 02:58:00",4,689.07,2,3,2,"232",At-Risk
"17303.0","360 days 23:18:00",1,250.04,2,1,1,"211",Hibernating
"17524.0","360 days 22:18:00",3,539.14,2,2,2,"222",At-Risk
"13948.0","360 days 02:32:00",4,548.76,2,3,2,"232",At-Risk
"16202.0","360 days 02:07:00",9,2501.99,2,4,4,"244",Customers Needing Attention
"17194.0","360 days 00:44:00",2,776.66,2,2,2,"222",At-Risk
"16812.0","360 days 00:15:00",4,2392.00,2,3,4,"234",Customers Needing Attention
"16499.0","359 days 23:19:00",8,2578.34,2,4,4,"244",Customers Needing Attention
"13295.0","359 days 01:29:00",4,1101.97,2,3,3,"233",Customers Needing Attention
"17525.0","359 days 00:45:00",3,1161.90,2,3,3,"233",Customers Needing Attention
"17551.0","358 days 22:38:00",1,306.84,2,1,1,"211",Hibernating
"18050.0","358 days 22:25:00",2,412.06,2,2,2,"222",At-Risk
"17752.0","358 days 20:31:00",1,80.64,2,1,1,"211",Hibernating
"17496.0","358 days 04:11:00",4,1385.89,2,3,3,"233",Customers Needing Attention
"15789.0","357 days 22:15:00",6,1962.01,2,3,3,"233",Customers Needing Attention
"15224.0","357 days 21:48:00",5,871.36,2,3,2,"232",At-Risk
"14373.0","357 days 21:10:00",1,76.55,2,1,1,"211",Hibernating
"18176.0","357 days 21:05:00",1,476.35,2,1,2,"212",At-Risk
"17691.0","357 days 19:30:00",4,780.05,2,3,2,"232",At-Risk
"13874.0","357 days 18:30:00",7,2049.15,2,4,3,"243",Customers Needing Attention
"12967.0","357 days 17:40:00",3,4306.92,2,3,4,"234",Customers Needing Attention
"12551.0","357 days 01:27:00",1,168.00,2,1,1,"211",Hibernating
"15204.0","356 days 23:01:00",1,316.58,2,1,1,"211",Hibernating
"15160.0","356 days 22:35:00",4,535.72,2,3,2,"232",At-Risk
"13033.0","356 days 22:27:00",2,220.55,2,2,1,"221",At-Risk
"17343.0","354 days 21:43:00",6,1259.94,2,3,3,"233",Customers Needing Attention
"15279.0","354 days 02:02:00",5,1580.54,2,3,3,"233",Customers Needing Attention
"15460.0","353 days 20:42:00",1,216.76,2,1,1,"211",Hibernating
"13564.0","353 days 20:00:00",36,16630.80,2,4,4,"244",Customers Needing Attention
"16270.0","352 days 22:24:00",1,1141.24,2,1,3,"213",Other
"12515.0","352 days 21:07:00",1,278.70,2,1,1,"211",Hibernating
"12734.0","352 days 00:03:00",3,603.65,2,2,2,"222",At-Risk
"15562.0","351 days 02:55:00",3,673.38,2,2,2,"222",At-Risk
"13922.0","351 days 02:12:00",3,865.20,2,2,2,"222",At-Risk
"13304.0","350 days 22:15:00",4,1217.99,2,3,3,"233",Customers Needing Attention
"16282.0","339 days 01:08:00",3,1307.58,2,3,3,"233",Customers Needing Attention
"15266.0","337 days 23:10:00",5,852.21,2,3,2,"232",At-Risk
"15464.0","337 days 20:54:00",1,1048.85,2,1,3,"213",Other
"12386.0","337 days 00:13:00",2,660.80,2,2,2,"222",At-Risk
"13187.0","336 days 17:53:00",4,348.01,2,3,2,"232",At-Risk
"12829.0","336 days 01:37:00",3,385.30,2,2,2,"222",At-Risk
"12501.0","336 days 00:22:00",1,2007.54,2,1,3,"213",Other
"15607.0","336 days 00:06:00",9,1708.97,2,4,3,"243",Customers Needing Attention
"12489.0","335 days 23:37:00",1,298.93,2,1,1,"211",Hibernating
"15649.0","335 days 23:16:00",4,2170.35,2,3,3,"233",Customers Needing Attention
"14889.0","335 days 21:31:00",1,135.90,2,1,1,"211",Hibernating
"17128.0","334 days 00:48:00",1,157.09,2,1,1,"211",Hibernating
"12793.0","334 days 00:38:00",3,849.33,2,2,2,"222",At-Risk
"12651.0","334 days 00:04:00",4,359.90,2,3,2,"232",At-Risk
"18032.0","333 days 21:18:00",1,73.50,2,1,1,"211",Hibernating
"15100.0","333 days 02:15:00",7,2894.70,2,4,4,"244",Customers Needing Attention
"16850.0","333 days 01:41:00",1,332.41,2,1,1,"211",Hibernating
"15326.0","333 days 01:12:00",5,1700.52,2,3,3,"233",Customers Needing Attention
"17406.0","332 days 21:43:00",13,4887.20,2,4,4,"244",Customers Needing Attention
"12736.0","332 days 04:53:00",1,144.00,2,2,1,"221",At-Risk
"16351.0","332 days 02:24:00",13,3330.03,2,4,4,"244",Customers Needing Attention
"13144.0","332 days 01:35:00",2,135.35,2,2,1,"221",At-Risk
"15346.0","332 days 01:32:00",3,596.12,2,2,2,"222",At-Risk
"17569.0","331 days 22:35:00",1,344.14,2,1,1,"211",Hibernating
"14270.0","331 days 03:17:00",1,492.65,2,1,2,"212",At-Risk
"14185.0","330 days 22:58:00",1,197.65,2,1,1,"211",Hibernating
"12652.0","330 days 21:50:00",2,891.03,2,2,3,"223",At-Risk
"15171.0","330 days 21:14:00",1,1289.50,2,1,3,"213",Other
"13284.0","330 days 03:27:00",1,201.19,2,1,1,"211",Hibernating
"15447.0","330 days 01:24:00",5,492.88,2,3,2,"232",At-Risk
"16315.0","330 days 00:53:00",2,402.71,2,2,2,"222",At-Risk
"15510.0","330 days 00:40:00",1,250,2,1,1,"211",Hibernating
"18085.0","329 days 21:33:00",4,1627.90,2,3,3,"233",Customers Needing Attention
"12672.0","329 days 03:30:00",2,407.05,2,2,2,"222",At-Risk
"13385.0","329 days 02:58:00",1,534.57,2,1,2,"212",At-Risk
"18106.0","329 days 00:27:00",6,1461.46,2,3,3,"233",Customers Needing Attention
"12872.0","326 days 01:58:00",12,3685.49,2,4,4,"244",Customers Needing Attention
"15316.0","326 days 01:16:00",1,165.00,2,1,1,"211",Hibernating
"14238.0","325 days 22:10:00",3,434.23,2,2,2,"222",At-Risk
"13859.0","325 days 20:36:00",2,515.86,2,2,2,"222",At-Risk
"18212.0","325 days 20:36:00",2,546.72,2,2,2,"222",At-Risk
"18233.0","325 days 04:06:00",1,440,2,1,2,"212",At-Risk
"12346.0","325 days 02:49:00",3,77347.01,2,3,4,"234",Customers Needing Attention
"13898.0","325 days 02:22:00",2,686.40,2,2,2,"222",At-Risk
"15395.0","325 days 00:10:00",1,107.45,2,1,1,"211",Hibernating
"12665.0","324 days 04:16:00",3,259.60,2,2,1,"221",At-Risk
"14090.0","324 days 01:59:00",1,76.32,2,1,1,"211",Hibernating
"15262.0","323 days 00:34:00",3,418.82,2,2,2,"222",At-Risk
"17862.0","323 days 00:27:00",4,1273.14,2,3,3,"233",Customers Needing Attention
"12402.0","322 days 23:01:00",6,1136.90,2,3,3,"233",Customers Needing Attention
"13008.0","322 days 22:26:00",3,612.13,2,2,2,"222",At-Risk
"15422.0","322 days 20:33:00",7,1602.12,2,3,3,"233",Customers Needing Attention
"15174.0","322 days 03:44:00",2,481.46,2,2,2,"222",At-Risk
"17890.0","322 days 01:31:00",2,602.09,2,2,2,"222",At-Risk
"16387.0","322 days 01:16:00",5,918.55,2,3,3,"233",Customers Needing Attention
"17094.0","321 days 23:41:00",2,402.20,2,2,2,"222",At-Risk
"17714.0","320 days 02:18:00",5,1410.18,2,3,3,"233",Customers Needing Attention
"15167.0","320 days 00:09:00",5,1659.67,2,3,3,"233",Customers Needing Attention
"14068.0","319 days 20:48:00",4,1504.57,2,3,3,"233",Customers Needing Attention
"14368.0","319 days 02:58:00",1,155.00,2,1,1,"211",Hibernating
"14782.0","319 days 01:38:00",1,200.10,2,1,1,"211",Hibernating
"14439.0","319 days 01:11:00",5,9443.04,2,3,4,"234",Customers Needing Attention
"15820.0","319 days 00:50:00",1,206.98,2,1,1,"211",Hibernating
"13551.0","318 days 22:04:00",2,226.35,2,2,1,"221",At-Risk
"15052.0","318 days 20:58:00",1,215.78,2,1,1,"211",Hibernating
"14130.0","318 days 20:45:00",4,1882.67,2,3,3,"233",Customers Needing Attention
"15222.0","318 days 04:47:00",11,3550.91,2,4,4,"244",Customers Needing Attention
"13615.0","318 days 04:29:00",8,6254.68,2,4,4,"244",Customers Needing Attention
"16757.0","318 days 00:51:00",2,270.48,2,2,1,"221",At-Risk
"15213.0","318 days 00:29:00",2,328.35,2,2,1,"221",At-Risk
"13703.0","317 days 23:40:00",2,425.56,2,2,2,"222",At-Risk
"16222.0","317 days 23:12:00",2,1345.22,2,2,3,"223",At-Risk
"14248.0","317 days 22:05:00",3,1032.95,2,3,3,"233",Customers Needing Attention
"13002.0","317 days 21:32:00",3,414.13,2,2,2,"222",At-Risk
"17118.0","317 days 00:31:00",1,157.02,2,1,1,"211",Hibernating
"16714.0","316 days 23:04:00",3,1514.80,2,3,3,"233",Customers Needing Attention
"15661.0","316 days 22:54:00",8,1215.95,2,4,3,"243",Customers Needing Attention
"12591.0","316 days 22:15:00",3,1128.15,2,3,3,"233",Customers Needing Attention
"16124.0","316 days 22:05:00",4,1772.49,2,3,3,"233",Customers Needing Attention
"12764.0","316 days 02:31:00",1,1693.88,2,1,3,"213",Other
"13506.0","315 days 22:57:00",5,1621.35,2,3,3,"233",Customers Needing Attention
"13328.0","315 days 21:28:00",1,1308.48,2,1,3,"213",Other
"12574.0","315 days 03:30:00",1,182.45,2,1,1,"211",Hibernating
"12735.0","314 days 23:13:00",2,689.57,2,2,2,"222",At-Risk
"12377.0","314 days 21:05:00",4,3266.32,2,3,4,"234",Customers Needing Attention
"17062.0","313 days 01:49:00",6,1198.14,2,3,3,"233",Customers Needing Attention
"13161.0","312 days 22:47:00",2,478.88,2,2,2,"222",At-Risk
"15415.0","312 days 22:37:00",1,572.81,2,1,2,"212",At-Risk
"17431.0","312 days 22:14:00",1,403.30,2,1,2,"212",At-Risk
"17239.0","312 days 03:09:00",4,1189.45,2,3,3,"233",Customers Needing Attention
"15448.0","312 days 02:08:00",2,788.81,2,2,2,"222",At-Risk
"18095.0","312 days",5,2303.09,2,3,4,"234",Customers Needing Attention
"16403.0","311 days 23:11:00",1,177.50,2,1,1,"211",Hibernating
"17619.0","311 days 22:32:00",1,218.52,2,1,1,"211",Hibernating
"13600.0","311 days 21:23:00",2,518.42,2,2,2,"222",At-Risk
"15881.0","311 days 19:51:00",5,501.39,2,3,2,"232",At-Risk
"14496.0","311 days 03:49:00",7,2641.23,2,4,4,"244",Customers Needing Attention
"17356.0","311 days 01:43:00",5,946.47,2,3,3,"233",Customers Needing Attention
"14850.0","311 days 01:29:00",7,1794.01,2,4,3,"243",Customers Needing Attention
"13494.0","311 days 00:52:00",1,298.41,2,1,1,"211",Hibernating
"12929.0","311 days 00:42:00",1,117.85,2,1,1,"211",Hibernating
"12373.0","310 days 23:40:00",3,927.65,2,3,3,"233",Customers Needing Attention
"14549.0","310 days 23:03:00",4,916.55,2,3,3,"233",Customers Needing Attention
"15107.0","310 days 22:04:00",9,940.35,2,4,3,"243",Customers Needing Attention
"15940.0","310 days 20:32:00",1,35.80,2,1,1,"211",Hibernating
"14457.0","310 days 03:11:00",1,113.64,2,1,1,"211",Hibernating
"12559.0","310 days 03:01:00",2,525.71,2,2,2,"222",At-Risk
"14411.0","310 days 01:54:00",1,1063.00,2,1,3,"213",Other
"15226.0","310 days 01:09:00",1,154.41,2,1,1,"211",Hibernating
"18250.0","309 days 23:34:00",1,349.27,2,2,2,"222",At-Risk
"17912.0","309 days 22:25:00",6,372.55,2,3,2,"232",At-Risk
"17223.0","309 days 20:53:00",3,803.53,2,2,2,"222",At-Risk
"12350.0","309 days 20:49:00",1,294.40,2,1,1,"211",Hibernating
"16030.0","309 days 01:22:00",1,331.24,2,1,1,"211",Hibernating
"13800.0","309 days 00:23:00",3,1679.56,2,3,3,"233",Customers Needing Attention
"13581.0","308 days 22:09:00",2,280.53,2,2,1,"221",At-Risk
"14497.0","308 days 19:49:00",2,697.06,2,2,2,"222",At-Risk
"12410.0","308 days 02:11:00",3,773.71,2,2,2,"222",At-Risk
"17517.0","308 days 01:02:00",1,153.94,2,1,1,"211",Hibernating
"17226.0","308 days 00:58:00",3,893.37,2,2,3,"223",At-Risk
"17291.0","307 days 23:46:00",1,550.80,2,1,2,"212",At-Risk
"15090.0","307 days 22:47:00",1,381.32,2,1,2,"212",At-Risk
"13963.0","307 days 22:07:00",17,3011.87,2,4,4,"244",Customers Needing Attention
"17392.0","306 days 00:02:00",3,620.56,2,2,2,"222",At-Risk
"13584.0","306 days 00:01:00",3,392.45,2,2,2,"222",At-Risk
"15808.0","305 days 22:17:00",21,18374.23,2,4,4,"244",Customers Needing Attention
"14438.0","305 days 21:54:00",1,131.90,2,1,1,"211",Hibernating
"12956.0","305 days 20:42:00",4,521.89,2,3,2,"232",At-Risk
"14600.0","305 days 03:02:00",2,865.17,2,2,2,"222",At-Risk
"13809.0","304 days 23:35:00",3,679.70,2,2,2,"222",At-Risk
"14048.0","304 days 21:57:00",3,748.69,2,2,2,"222",At-Risk
"17859.0","304 days 02:18:00",1,148.21,2,1,1,"211",Hibernating
"15753.0","304 days 00:09:00",1,79.20,2,1,1,"211",Hibernating
"17881.0","303 days 19:34:00",1,133.35,2,1,1,"211",Hibernating
"15843.0","303 days 02:31:00",1,118.95,2,1,1,"211",Hibernating
"15970.0","303 days 00:42:00",2,1017.32,2,2,3,"223",At-Risk
"12401.0","302 days 23:00:00",1,51.45,2,2,1,"221",At-Risk
"17843.0","302 days 21:17:00",2,318.48,2,2,1,"221",At-Risk
"17358.0","302 days 19:53:00",5,854.15,2,3,2,"232",At-Risk
"13706.0","302 days 03:29:00",2,631.17,2,2,2,"222",At-Risk
"14431.0","302 days 02:10:00",4,2614.20,2,3,4,"234",Customers Needing Attention
"12561.0","302 days 01:11:00",1,238.85,2,1,1,"211",Hibernating
"16425.0","301 days 22:20:00",1,302.70,2,1,1,"211",Hibernating
"17334.0","301 days 21:51:00",3,635.15,2,2,2,"222",At-Risk
"16405.0","301 days 21:26:00",2,167.25,2,2,1,"221",At-Risk
"14081.0","301 days 20:33:00",10,5370.10,2,4,4,"244",Customers Needing Attention
"16725.0","301 days 19:58:00",13,1844.96,2,4,3,"243",Customers Needing Attention
"13819.0","301 days 02:12:00",6,2642.35,2,3,4,"234",Customers Needing Attention
"13672.0","300 days 22:57:00",3,419.92,2,2,2,"222",At-Risk
"18159.0","300 days 22:24:00",1,530.15,2,1,2,"212",At-Risk
"16897.0","298 days 21:48:00",2,289.78,2,2,1,"221",At-Risk
"16084.0","298 days 20:45:00",1,436.18,2,1,2,"212",At-Risk
"15236.0","298 days 01:58:00",1,321.05,2,1,1,"211",Hibernating
"17829.0","298 days 00:04:00",5,4756.74,2,3,4,"234",Customers Needing Attention
"16738.0","297 days 03:04:00",1,3.75,2,1,1,"211",Hibernating
"13893.0","297 days 01:20:00",1,821.10,2,1,2,"212",At-Risk
"14176.0","296 days 23:38:00",5,916.01,2,3,3,"233",Customers Needing Attention
"14935.0","296 days 22:06:00",2,2849.83,2,2,4,"224",Other
"16073.0","296 days 21:09:00",1,122.40,2,1,1,"211",Hibernating
"14760.0","296 days 20:23:00",1,89.20,2,1,1,"211",Hibernating
"16509.0","296 days 03:25:00",1,363.70,2,2,2,"222",At-Risk
"14386.0","296 days 03:05:00",1,142.40,2,2,1,"221",At-Risk
"15670.0","296 days 02:00:00",2,325.20,2,2,1,"221",At-Risk
"16494.0","296 days 00:01:00",1,826.53,2,1,2,"212",At-Risk
"16148.0","295 days 22:49:00",2,386.62,2,2,2,"222",At-Risk
"13151.0","295 days 00:21:00",3,2570.24,2,3,4,"234",Customers Needing Attention
"18138.0","294 days 21:59:00",1,152.65,2,1,1,"211",Hibernating
"14371.0","294 days 20:15:00",1,100.50,2,1,1,"211",Hibernating
"12852.0","294 days 04:03:00",1,311.55,2,1,1,"211",Hibernating
"13932.0","294 days 00:48:00",1,307.40,2,1,1,"211",Hibernating
"16765.0","293 days 21:09:00",2,454.75,2,2,2,"222",At-Risk
"12988.0","291 days 22:19:00",1,535.32,2,1,2,"212",At-Risk
"12707.0","291 days 04:12:00",1,603.42,2,1,2,"212",At-Risk
"12365.0","290 days 22:59:00",1,320.69,2,1,1,"211",Hibernating
"13044.0","290 days 21:30:00",11,4853.90,2,4,4,"244",Customers Needing Attention
"18087.0","290 days 02:07:00",16,13908.72,2,4,4,"244",Customers Needing Attention
"16546.0","290 days 01:30:00",5,5606.47,2,3,4,"234",Customers Needing Attention
"16349.0","290 days 00:10:00",1,53.50,2,2,1,"221",At-Risk
"16913.0","289 days 23:54:00",3,423.91,2,2,2,"222",At-Risk
"18114.0","289 days 23:30:00",1,220.10,2,1,1,"211",Hibernating
"15303.0","289 days 22:51:00",3,1224.18,2,3,3,"233",Customers Needing Attention
"17499.0","289 days 03:36:00",2,1341.39,2,2,3,"223",At-Risk
"15397.0","289 days 03:25:00",1,94.00,2,1,1,"211",Hibernating
"18068.0","288 days 22:00:00",1,101.70,2,1,1,"211",Hibernating
"17171.0","288 days 20:13:00",2,384.59,2,2,2,"222",At-Risk
"12565.0","288 days 02:16:00",1,145.92,2,2,1,"221",At-Risk
"17117.0","287 days 22:56:00",1,116.20,2,1,1,"211",Hibernating
"12945.0","287 days 22:35:00",2,900.11,2,2,3,"223",At-Risk
"18056.0","287 days 22:23:00",2,554.60,2,2,2,"222",At-Risk
"16072.0","287 days 22:18:00",4,4328.89,2,3,4,"234",Customers Needing Attention
"15543.0","287 days 21:24:00",2,242.84,2,2,1,"221",At-Risk
"13751.0","287 days 20:54:00",1,296.25,2,1,1,"211",Hibernating
"16997.0","287 days 19:22:00",3,702.00,2,2,2,"222",At-Risk
"13501.0","287 days 17:51:00",3,2885.11,2,3,4,"234",Customers Needing Attention
"13345.0","287 days 03:49:00",1,339.50,2,1,1,"211",Hibernating
"13753.0","287 days 00:02:00",4,2094.57,2,3,3,"233",Customers Needing Attention
"12361.0","286 days 22:59:00",4,451.25,2,3,2,"232",At-Risk
"13973.0","286 days 21:29:00",1,264.70,2,1,1,"211",Hibernating
