"stock_code","description","sales_2011","sales_growth_rate","relative_market_share","bcg_quadrant"
"22644",ceramic cherry cake money bank,2461.45,-0.50675211260267439367,0.01461064785575557845,Dog
"22834",hand warmer babushka design,2456.35,-0.76040518527911354747,0.01458037533181060559,Dog
"22810",set of 6 t-lights snowmen,2451.15,-0.47184077329328388922,0.01454950922896475091,Dog
"22700",black and white dog bowl,2447.31,2.3047194652623050,0.01452671579917088899,Question Mark
"22902",tote bag i love london,2446.31,0.98150773143685655734,0.01452078001016207078,Question Mark
"22762",cupboard 3 drawer ma campagne,2432.86,1.3500444341408755,0.01444094364799346588,Question Mark
"22945",christmas metal tags assorted,2431.21,-0.54049911358576293995,0.01443114959612891584,Dog
"84596B",small dolly mix design orange bowl,2429.46,0.49467518964445893651,0.01442076196536348398,Question Mark
"22672",french bathroom sign blue metal,2428.42,0.03445749362095479078,0.01441458874479431304,Dog
"22774",red drawer knob acrylic edwardian,2420.69,0.68619870575860795910,0.01436870509575614829,Question Mark
"22610",pens assorted funny face,2398.28,-0.12948094373865698730,0.01423568406406853225,Dog
"22283","6 egg house painted wood",2397.49,-0.57942313629729426294,0.01423099479075156586,Dog
"84796B",blue savannah picnic hamper for 2,2393.59,-0.08157854347325608165,0.01420784521361717485,Dog
"22773",green drawer knob acrylic edwardian,2393.53,1.6661431356168198,0.01420748906627664576,Question Mark
"21556",ceramic strawberry money box,2384.37,0.54348135680994303470,0.01415311723895587097,Question Mark
"22476",empire union jack tv dinner tray,2380.38,-0.21848160113466235915,0.01412943344081068632,Dog
"22792",fluted antique candle holder,2377.88,1.3716662344656999,0.01411459396828864080,Question Mark
"22805",blue drawer knob acrylic edwardian,2375.87,1.9445876608085665,0.01410266303238091620,Question Mark
"22822",cream wall planter heart shaped,2373.68,1.0443548734378903,0.01408966365445160433,Question Mark
"85178",victorian sewing kit,2362.53,-0.35371951920078345981,0.01402347960700328130,Dog
"22963",jam jar with green lid,2361.22,1.5541613482465439,0.01401570372340172945,Question Mark
"22215",cake stand white two tier lace,2360.91,-0.59436766363361464662,0.01401386362880899581,Dog
"35961",folkart zinc heart christmas dec,2353.68,-0.66092826663823877699,0.01397094787427524016,Dog
"22437",set of 9 black skull balloons,2352.88,-0.25365341487630569733,0.01396619924306818560,Dog
"85174",s/4 cacti candles,2349.08,-0.38951159992411386040,0.01394364324483467640,Dog
"22670",french wc sign blue metal,2344.20,-0.27791006065161208843,0.01391467659447164355,Dog
"20978","36 pencils tube skulls",2341.27,-0.14144847818115144848,0.01389728473267580620,Dog
"22440",balloon water bomb pack of 35,2340.17,1.0829283489096573,0.01389075536476610617,Question Mark
"21109",large cake towel chocolate spots,2339.92,6.2286685202347853,0.01388927141751390162,Question Mark
"21781",ma campagne cutlery box,2338.20,-0.68523631507599856228,0.01387906186041873430,Dog
"22737",ribbon reel christmas present,2329.14,-0.38748428698410026876,0.01382528361199884133,Dog
"84997A",green 3 piece polkadot cutlery set,2311.39,-0.35370320661230972273,0.01371992335709231814,Dog
"22358",kings choice tea caddy,2303.18,-0.63200462714420840044,0.01367119052932992065,Dog
"72351A",set/6 turquoise butterfly t-lights,2295.14,-0.52583376890609602159,0.01362346678569902226,Dog
"21875",kings choice mug,2285.70,-0.57610364754493594356,0.01356743293745577837,Dog
"21495",skulls and crossbones wrap,2282.50,0.59192355977123727159,0.01354843841262756011,Question Mark
"22278",overnight bag vintage rose paisley,2278.29,-0.35736105900637761938,0.01352344874090043545,Dog
"22851",set 20 napkins fairy cakes design,2267.40,0.14358630359457510175,0.01345880799859440516,Dog
"22743",make your own flowerpower card kit,2257.94,-0.06937809889253875290,0.01340265543457098491,Dog
"20983","12 pencils tall tube red retrospot",2256.66,0.89737337727853635569,0.01339505762463969761,Question Mark
"11001",asstd design racing car pen,2251.02,-0.54111293903237051488,0.01336157977462996291,Dog
"37500",tea time teapot in gift box,2248.57,-0.43044473826856537840,0.01334703709155835830,Dog
"22811",set of 6 t-lights cacti,2242.03,2.0436311309612696,0.01330821703144068722,Question Mark
"22927",green giant garden thermometer,2241.21,1.2853166105842765,0.01330334968445345629,Question Mark
"20977","36 pencils tube woodland",2238.64,-0.13838811484874143638,0.01328809470670079350,Dog
"21012",antique all glass candlestick,2237.25,0.31614554225372827014,0.01327984395997853619,Dog
"16156S",wrap pink fairy cakes,2236.50,-0.47166628869486336319,0.01327539211822192253,Dog
"22425",enamel colander cream,2235.87,0.39414251508953958198,0.01327165257114636706,Question Mark
"47559B",tea time oven glove,2235.01,-0.47060007863981543330,0.01326654779259878340,Dog
"85062",pearl crystal pumpkin t-light hldr,2234.52,-0.46058399799154129893,0.01326363925598446248,Dog
"21903",man flu metal sign,2233.14,-0.44481708454013201238,0.01325544786715229335,Dog
"72802C",vanilla scent candle jewelled box,2233.07,-0.38200652013881585866,0.01325503236192167608,Dog
"22130",party cone christmas decoration,2230.03,-0.73571079802413887914,0.01323698756333486872,Dog
"21896",potting shed twine,2224.65,-0.16011643183980428578,0.01320505301846742676,Dog
"22185",slate tile natural hanging,2223.43,-0.42021476328058994712,0.01319781135587666855,Dog
"22807",set of 6 t-lights toadstools,2221.57,0.10622183493090999627,0.01318677078832026668,Dog
"22064",pink doughnut trinket pot,2209.43,-0.68679981344896851172,0.01311471030975321364,Dog
"46000S",polyester filler pad 40x40cm,2198.20,-0.15637173066221480245,0.01304805139918418516,Dog
"22478",birdhouse garden marker,2196.81,0.31515583280451154827,0.01303980065246192785,Dog
"22937",baking mould chocolate cupcakes,2193.65,4.3452813177709009,0.01302104355919406231,Question Mark
"22974",childrens dolly girl mug,2186.51,1.7068137364133799,0.01297866202567110031,Question Mark
"22070",small red retrospot mug in box,2185.65,-0.06638047030178765938,0.01297355724712351665,Dog
"22374",airline bag vintage jet set red,2185.07,-0.27464148187491700969,0.01297011448949840209,Dog
"22829",sweetheart wire wall tidy,2183.32,4.8252934898612593,0.01295972685873297022,Question Mark
"21452",toadstool money box,2182.17,-0.42607549859423121938,0.01295290070137282928,Dog
"21794",classic french style basket natural,2166.03,0.52542695165322722631,0.01285709706677050340,Question Mark
"21878",pack of 6 sandcastle flags assorted,2163.01,-0.11088959955277501459,0.01283917098396387241,Dog
"22548",heads and tails sporting fun,2160.15,-0.07008329925310488818,0.01282219462739865234,Dog
"22483",red gingham teddy bear,2158.33,-0.35968659700837204887,0.01281139149140260320,Dog
"21471",strawberry raffia food cover,2148.86,-0.25385251081619755967,0.01275517956948909477,Dog
"22983",card billboard font,2148.11,7.8753873486757840,0.01275072772773248111,Question Mark
"22282","12 egg house painted wood",2123.61,-0.56548223142525085528,0.01260530089701643501,Dog
"21735",two door curio cabinet,2123.40,-0.74132133946670824887,0.01260405438132458319,Dog
"22167",oval wall mirror diamante,2118.04,2.0070418535975921,0.01257223855223731759,Question Mark
"84032A",charlie+lola pink hot water bottle,2113.97,-0.65369392923723121582,0.01254807989097142749,Dog
"22573",star wooden christmas decoration,2107.93,-0.16464690496948561465,0.01251222772535816551,Dog
"21982",pack of 12 suki tissues,2107.07,-0.75135558038901469514,0.01250712294681058185,Dog
"22920",herb marker basil,2105.25,14.9235307465395961,0.01249631981081453271,Question Mark
"21989",pack of 20 skull paper napkins,2102.56,-0.54414758573141356830,0.01248035253838081173,Dog
"22030",swallows greeting card,2101.09,-0.30305402509694133101,0.01247162692853784897,Dog
"84969",box of 6 assorted colour teaspoons,2098.62,0.88260939770708864847,0.01245696552968606799,Question Mark
"21900","key fob , shed",2097.66,-0.36650318309757069859,0.01245126717223760251,Dog
"22704",wrap red apples,2084.76,0.34197618281300289668,0.01237469549402384763,Dog
"21718",red metal beach spade,2084.58,-0.33959131949944558847,0.01237362705200226035,Dog
"21069",vintage billboard tea mug,2082.83,-0.35968876427982931838,0.01236323942123682848,Dog
"82581",toilet metal sign,2080.57,-0.17188936607189056014,0.01234982453807689933,Dog
"22441",grow your own basil in enamel mug,2078.65,-0.45749250957834406873,0.01233842782317996837,Dog
"85175",cacti t-light candles,2076.78,-0.52110519507172653294,0.01232732789773347832,Dog
"21249",woodland  height chart stickers,2050.73,-0.23330604126709960109,0.01217270059405376400,Dog
"22498",wooden regatta bunting,2047.31,-0.58406015282001897552,0.01215240019564360573,Dog
"22736",ribbon reel making snowmen,2027.57,-0.22483426745066254788,0.01203522772060953430,Dog
"21980",pack of 12 red retrospot tissues,2024.47,1.8611181774498997,0.01201682677468219786,Question Mark
"22377",bottle bag retrospot,2021.12,-0.58874853496549029822,0.01199694188150265686,Dog
"22732","3d vintage christmas stickers",2010.93,0.09508094950254039307,0.01193645619150279932,Dog
"22763",key cabinet ma campagne,2005.73,-0.44044982061854519687,0.01190559008865694464,Dog
"22959",wrap christmas village,2003.92,0.00497492477432296891,0.01189484631055098368,Dog
"21592",retrospot cigar box matches,2001.96,0.93166665058520441147,0.01188321216409369999,Question Mark
"22156",heart decoration with pearls,1999.87,-0.38532868611613125315,0.01187080636506526994,Dog
"22601",christmas retrospot angel wood,1998.44,-0.26902832897456061742,0.01186231818678265990,Dog
"84356",pompom curtain,1997.88,0.26309800029082081013,0.01185899414493772170,Dog
"22831",white brocante soap dish,1994.17,5.3160611915244038,0.01183697236771500615,Question Mark
"22914",blue coat rack paris fashion,1990.55,1.2346898680886893,0.01181548481150308424,Question Mark
"21813",garland with stars and bells,1984.64,0.23172404376671817883,0.01178040429846096863,Dog
"22055",mini cake stand  hanging strawbery,1978.84,-0.65877656593525024788,0.01174597672220982302,Dog
"21107",cream slice flannel pink spot,1977.91,-0.48359328901815599430,0.01174045643843162208,Dog
"22101",mirror mosaic votive holder,1971.06,1.5127610208816705,0.01169979628372121736,Question Mark
"22955","36 foil star cake cases",1969.33,0.95711758626172682461,0.01168952736873596186,Question Mark
"22357",kings choice biscuit tin,1967.15,-0.73726387940971021093,0.01167658734869673817,Dog
"21700",big doughnut fridge magnets,1966.67,-0.56272317755928796631,0.01167373816997250543,Dog
"51014A","feather pen,hot pink",1964.70,-0.21406341256570473074,0.01166204466562513356,Dog
"20674",green polkadot bowl,1961.19,3.1273438979733569,0.01164121004620418164,Question Mark
"40016",chinese dragon paper lanterns,1960.64,-0.44265799467855274828,0.01163794536224933163,Dog
"15039",sandalwood fan,1960.06,-0.17185928798979221065,0.01163450260462421707,Dog
"37448",ceramic cake design spotted mug,1957.80,-0.55238929191177647357,0.01162108772146428792,Dog
"21609",set 12 lavender  botanical t-lights,1953.93,-0.09852039474594804080,0.01159811621800016145,Dog
"21328",balloons  writing set,1951.55,-0.26718861477225789493,0.01158398904015917412,Dog
"22364",glass jar digestive biscuits,1948.14,-0.57655205992183730160,0.01156374799963910403,Dog
"22128",party cones candy assorted,1947.53,-0.31834473199722791961,0.01156012716834372492,Dog
"22928",yellow giant garden thermometer,1946.21,13.8781438727926000,0.01155229192685208489,Question Mark
"85184C",s/4 valentine decoupage heart box,1938.54,-0.12945815108540429851,0.01150676442515444923,Dog
"22477",watering can garden marker,1936.56,0.32507680622934442719,0.01149501156291698918,Dog
"22747",poppy's playhouse bathroom,1935.93,-0.27405982473310609384,0.01149127201584143371,Dog
"22733","3d traditional christmas stickers",1930.66,0.35403195264612234020,0.01145999040776496175,Dog
"10135",colouring pencils brown tube,1928.37,-0.24060786969945183038,0.01144639745093476805,Dog
"22466",fairy tale cottage nightlight,1924.86,-0.72128602911578258439,0.01142556283151381614,Dog
"21506","fancy font birthday card,",1919.68,-0.28850672695600607835,0.01139481544444813782,Dog
"85049G",chocolate box ribbons,1915.39,-0.33190439981304108213,0.01136935090960030771,Dog
"20992",jazz hearts purse notebook,1911.65,0.66807734594509694421,0.01134715105870732761,Question Mark
"22897",oven mitt apples design,1908.14,2.5950411666070049,0.01132631643928637570,Question Mark
"21916",set 12 retro white chalk sticks,1899.98,-0.31452218085259907063,0.01127788040097441912,Dog
"20751",funky washing up gloves assorted,1898.67,-0.49569312413842561974,0.01127010451737286727,Dog
"47504K",english rose garden secateurs,1890.74,0.63665007574118156243,0.01122303371053293888,Question Mark
"22744",make your own monsoon card kit,1882.00,-0.25676983164770416122,0.01117115491459586774,Dog
"22115",metal sign empire tea,1870.35,-0.46024916238842667544,0.01110200297264313562,Dog
"22509",sewing box retrospot design,1868.15,-0.44182009405831137245,0.01108894423682373556,Dog
"22824","3 tier sweetheart garden shelf",1866.35,4.1915159944367177,0.01107825981660786278,Question Mark
"22414",doormat neighbourhood witch,1865.83,-0.59435303632458192380,0.01107517320632327732,Dog
"37450",ceramic cake bowl + hanging cakes,1857.46,-0.61048514778815807409,0.01102549065231946891,Dog
"22080",ribbon reel polkadots,1853.66,0.61463015225950315320,0.01100293465408595972,Question Mark
"22186",red star card holder,1849.86,-0.42878757935821743534,0.01098037865585245053,Dog
"21591",cosy hour cigar box matches,1846.14,-0.52732039665206403990,0.01095829752073964680,Dog
"22291",hanging chick cream decoration,1842.22,15.4881410543273964,0.01093502922782507942,Question Mark
"22579",wooden tree christmas scandinavian,1837.74,-0.08302355635612460270,0.01090843689306557385,Dog
"21042",red retrospot apron,1832.68,-0.24820530491356748464,0.01087840180068095372,Dog
"22027",tea party birthday card,1832.36,-0.37622848972783441984,0.01087650234819813189,Dog
"84596F",small marshmallows pink bowl,1830.97,0.37819243825882742580,0.01086825160147587458,Dog
"22220",cake stand lovebird 2 tier white,1828.87,-0.61547744948183532687,0.01085578644455735634,Dog
"22412",metal sign neighbourhood witch,1824.67,-0.45665075531759668155,0.01083085613072031987,Dog
"21988",pack of 6 skull paper plates,1820.57,-0.54243354168708734521,0.01080651939578416521,Dog
"15044D",red paper parasol,1816.80,-0.31903792742851360013,0.01078414147122092057,Dog
"22588",card holder gingham heart,1811.76,-0.69930841732624545459,0.01075422509461647680,Dog
"22973",children's circus parade mug,1808.53,2.1981078691423519,0.01073505249611799399,Question Mark
"22712",card dolly girl,1804.97,0.42961126599923964010,0.01071392108724660117,Question Mark
"21534",dairy maid large milk jug,1798.63,-0.39435785021836560834,0.01067628818493069373,Dog
"21713",citronella candle flowerpot,1794.60,-0.47487315140484453366,0.01065236695522515635,Dog
"22075","6 ribbons elegant christmas",1790.85,-0.38416437414030261348,0.01063010774644208807,Dog
"22863",soap dish brocante,1790.46,0.17510468214693566806,0.01062779278872864897,Dog
"22059",ceramic strawberry design mug,1784.98,0.08776569812792511700,0.01059526466496032519,Dog
"22121",noel wooden block letters,1779.22,-0.73143930131531678395,0.01056107452026953231,Dog
"22932",baking mould toffee cup chocolate,1778.32,3.7256782971486275,0.01055573231016159592,Question Mark
"22574",heart wooden christmas decoration,1776.34,-0.43673878370279705866,0.01054397944792413587,Dog
"85038","6 chocolate love heart t-lights",1765.91,-0.50652090686295057412,0.01048206916856216196,Dog
"20982","12 pencils tall tube skulls",1763.37,-0.16789984805443614983,0.01046699226447976371,Dog
"85061W",white jewelled heart decoration,1760.19,-0.49068871129218002211,0.01044811645543172181,Dog
"22935",baking mould rose milk chocolate,1758.32,2.2819785347643490,0.01043701652998523176,Question Mark
"21564",pink  heart shape love bucket,1757.85,-0.32435341099960410957,0.01043422670915108720,Dog
"22107",pizza plate in box,1757.80,-0.32959572845156369184,0.01043392991970064629,Dog
"22571",rocking horse red christmas,1752.93,-0.52527285037237643873,0.01040502262722770162,Dog
"22944",christmas metal postcard with bells,1750.25,-0.07705247393704814989,0.01038911471268406882,Dog
"84968F",set of 16 vintage sky blue cutlery,1740.06,1.2018272004859037,0.01032862902268421128,Question Mark
"21622",vintage union jack cushion cover,1734.03,-0.89805706236577598456,0.01029283621496103748,Dog
"21245",green polkadot plate,1726.42,3.2237608259529285,0.01024766486060393092,Question Mark
"21439",basket of toadstools,1723.35,0.60259450411493932208,0.01022944198834685902,Question Mark
"22710",wrap i love london,1711.42,0.52756256917419400907,0.01015862802547165779,Question Mark
"22534",magic drawing slate spaceboy,1710.62,-0.54907501621159959721,0.01015387939426460323,Dog
"22639",set of 4 napkin charms hearts,1710.14,-0.28368099187400519393,0.01015103021554037049,Dog
"22859",easter tin bunny bouquet,1701.03,3.1034158344188739,0.01009695517767003661,Question Mark
"37446",mini cake stand with hanging cakes,1700.16,-0.47008605615935817876,0.01009179104123236477,Dog
"22852",dog bowl vintage cream,1698.38,2.9110650546919977,0.01008122533679666836,Question Mark
"22562",monsters stencil craft,1695.87,-0.44034017781121913550,0.01006632650638453466,Dog
"22593",christmas gingham star,1695.76,-0.51178672194391662348,0.01006567356959356465,Dog
"22931",baking mould heart white chocolate,1692.30,2.6350553109225647,0.01004513573962305365,Question Mark
"21557",set of 6 funky beakers,1679.04,0.13294017624593460277,0.00996642717736612421,Dog
"22832",brocante shelf with hooks,1674.59,4.5734207548425747,0.00994001291627688319,Question Mark
"21917",set 12 kids  white chalk sticks,1669.90,0.05178625415700896906,0.00991217406582552579,Dog
"22037",robot birthday card,1659.92,0.27337445150204056584,0.00985293489151752007,Dog
"22788",brocante coat rack,1652.91,-0.31712042966329270812,0.00981132501056570444,Dog
"21034",rex cash+carry jumbo shopper,1650.15,-0.24313725490196078431,0.00979494223290136618,Dog
"21114",lavender scented fabric heart,1648.54,-0.70228773278240894578,0.00978538561259716887,Dog
"85034C","3 rose morris boxed candles",1647.76,1.1178617791087747,0.00978075569717029066,Question Mark
"20981","12 pencils tall tube woodland",1647.27,-0.26651735223659954939,0.00977784716055596974,Dog
"16161U",wrap suki and friends,1645.50,0.49942592626341783456,0.00976734081401036151,Question Mark
"22428",enamel fire bucket cream,1643.61,-0.13356036205106037523,0.00975612217278369510,Dog
"22479",daisy garden marker,1642.28,0.53100645113174478875,0.00974822757340196688,Question Mark
"21845",dairy maid stripe mug,1638.49,-0.22620756748587944160,0.00972573093305854587,Dog
"21873",if you can't stand the heat mug,1636.33,1.1358106873417391,0.00971290962879949854,Question Mark
"84032B",charlie + lola red hot water bottle,1634.52,-0.70739566531987375830,0.00970216585069353759,Dog
"22526",wheelbarrow for children,1631.04,-0.67999183812810607294,0.00968150930494285022,Dog
"22858",easter tin keepsake,1629.93,5.4587494056110319,0.00967492057914306201,Question Mark
"22183",cake stand victorian filigree med,1629.84,0.02801781231471786656,0.00967438635813226837,Dog
"22332",skulls party bag + sticker set,1625.20,-0.66812334082091076169,0.00964684429713135189,Dog
"37340",multicolour spring flower mug,1624.70,-0.27756755434806774777,0.00964387640262694278,Dog
"22799",sweetheart wire fruit bowl,1623.08,2.9132992574018710,0.00963426042443265729,Question Mark
"21207",skull and crossbones  garland,1618.43,-0.59049792646608589162,0.00960665900554165262,Dog
"22594",christmas gingham tree,1614.91,-0.45900249911224565000,0.00958576502823061253,Dog
"22789",t-light holder sweetheart hanging,1613.19,0.82287535170683751992,0.00957555547113544521,Question Mark
"22199",frying pan red retrospot,1608.76,0.41054957387858169958,0.00954925992582638055,Question Mark
"22200",frying pan pink polkadot,1605.90,-0.55647188143860094898,0.00953228356926116047,Dog
"21544",skulls  water transfer tattoos,1605.26,-0.50582752017928936885,0.00952848466429551682,Dog
"22853",cat bowl vintage cream,1596.11,2.8376331417854824,0.00947417219486483021,Question Mark
"22674",french toilet sign blue metal,1595.19,0.14770127347291172027,0.00946871126897671746,Dog
"21394",red polkadot beaker,1592.07,13.9056268139687295,0.00945019160726920465,Question Mark
"22891",tea for one polkadot,1589.74,-0.11172822260714086160,0.00943636121887865823,Dog
"22284",hen house decoration,1588.58,-0.33475713681495161162,0.00942947570362842911,Dog
"84968D",set of 16 vintage red cutlery,1585.07,2.2723688013543086,0.00940864108420747719,Question Mark
"85015",set of 12  vintage postcard set,1583.29,0.40882154043280182232,0.00939807537977178078,Question Mark
"22227",hanging heart mirror decoration,1577.33,1.2814226619225317,0.00936269807727922426,Question Mark
"72802B",ocean scent candle in jewelled box,1575.27,-0.39775659773595292984,0.00935047035192105875,Dog
"85040A",s/4 pink flower candles in bowl,1573.84,-0.18251845234075928590,0.00934198217363844872,Dog
"47570B",tea time table cloth,1567.55,-0.79732804786913563008,0.00930464606077298219,Dog
"35953",folkart star christmas decorations,1563.95,2.1296526054590571,0.00928327722034123664,Question Mark
"22223",cake plate lovebird pink,1563.19,-0.09998560612603276046,0.00927876602069453480,Dog
"84510A",set of 4 english rose coasters,1562.68,-0.02247577583025253189,0.00927573876830003751,Dog
"21056",doctor's bag soft toy,1550.60,-0.52430913463898296765,0.00920403443707351356,Dog
"15060B",fairy cake design umbrella,1550.35,-0.66423963113680120760,0.00920255048982130901,Dog
"22544",mini jigsaw spaceboy,1549.05,-0.31997471388497451634,0.00919483396410984534,Dog
"21626",vintage union jack pennant,1546.51,0.05126810732178180805,0.00917975706002744709,Dog
"22119",peace wooden block letters,1544.17,-0.57434028629631365241,0.00916586731374681248,Dog
"37495",fairy cake birthday candle set,1543.49,-0.61001708002344713278,0.00916183097722081610,Dog
"21898",potting shed rose candle,1541.11,0.71167879158105181318,0.00914770379937982876,Question Mark
"21329",dinosaurs  writing set,1539.97,-0.24740373666436973722,0.00914093699990977601,Dog
"22913",red coat rack paris fashion,1537.26,1.3940012147073023,0.00912485101169587866,Question Mark
"21730",glass star frosted t-light holder,1536.93,-0.63601420959147424512,0.00912289220132296865,Dog
"22671",french laundry sign blue metal,1534.27,0.15221766623109388846,0.00910710300255951222,Dog
"21578",woodland design  cotton tote bag,1534.02,-0.53784694919696682122,0.00910561905530730767,Dog
"21981",pack of 12 woodland tissues,1527.89,-0.65531624980542464802,0.00906923266868325205,Dog
"22335",heart decoration painted zinc,1527.08,-0.58321938651579289245,0.00906442467958610930,Dog
"22676",french blue metal door sign 1,1527.08,5.8936439147706753,0.00906442467958610930,Question Mark
"22503",cabin bag vintage paisley,1524.20,-0.20738429537181487259,0.00904732960724071286,Dog
"22076","6 ribbons empire",1520.38,-0.13066001864039476468,0.00902465489322702731,Dog
"22305",coffee mug pink paisley design,1518.08,-0.50663312728714518781,0.00901100257850674543,Dog
"46000M",polyester filler pad 45x45cm,1512.80,-0.27596439169139465875,0.00897966161254018529,Dog
"22085",paper chain kit skulls,1507.99,-0.71653417496423757902,0.00895111046740776971,Dog
"21706",folding umbrella red/white polkadot,1507.52,1.3873184791043122,0.00894832064657362515,Question Mark
"21068",vintage billboard love/hate mug,1505.77,-0.47756409144371853543,0.00893793301580819329,Dog
"21509",cowboys and indians birthday card,1505.59,-0.26431698688505365205,0.00893686457378660601,Dog
"22651",gentleman shirt repair kit,1503.64,0.15115602511100903384,0.00892528978521941050,Dog
"85206A",cream felt easter egg basket,1502.93,-0.40389016472118767427,0.00892107537502314958,Dog
"21584",retrospot small tube matches,1499.15,-0.01549827614513216221,0.00889863809256981675,Dog
"20985",heart calculator,1497.98,-0.00948212018620397799,0.00889169321942949945,Dog
"85034B","3 white choc morris boxed candles",1497.51,0.65470718232044198895,0.00888890339859535489,Question Mark
"21528",dairy maid traditional teapot,1495.68,-0.62277456210040479703,0.00887804090470921757,Dog
"21192",white bell honeycomb paper,1494.98,-0.33737268077335626335,0.00887388585240304482,Dog
"22434",balloon pump with 10 balloons,1494.05,-0.54963767242210861387,0.00886836556862484389,Dog
"21812",garland with hearts and bells,1491.66,-0.34303155224353892500,0.00885417903289376837,Dog
"22583",pack of 6 handbag gift boxes,1491.63,-0.58019740119386350780,0.00885400095922350383,Dog
"22675",french kitchen sign blue metal,1491.32,0.15834278346511736287,0.00885216086463077018,Dog
"84968E",set of 16 vintage black cutlery,1488.57,2.5743408730730442,0.00883583744485652011,Question Mark
"21586",kings choice giant tube matches,1488.45,-0.65247084369418274787,0.00883512515017546192,Dog
"22208",wood stamp set thank you,1486.39,0.02979811276309772894,0.00882289742481729641,Dog
"22161",heart decoration rustic hanging,1484.85,0.10875068137185355545,0.00881375630974371637,Dog
"21864",union jack flag passport cover,1482.08,-0.44476829131232907504,0.00879731417418928994,Dog
"21967",pack of 12 skull tissues,1477.36,-0.12339496356774974486,0.00876929725006766799,Dog
"21792",classic french style basket green,1463.90,0.34574370288656002942,0.00868940153000897491,Dog
"22176",blue owl soft toy,1463.11,-0.17577768514032696013,0.00868471225669200853,Dog
"84279P",cherry blossom  decorative flask,1462.96,-0.51018166964650421530,0.00868382188834068580,Dog
"10133",colouring pencils brown tube,1458.95,0.78598097663088053471,0.00866001937441532478,Question Mark
"22419",lipstick pen red,1455.99,-0.24110270202651988992,0.00864244943894922289,Dog
"21577",save the planet cotton tote bag,1455.12,-0.62319868868420439332,0.00863728530251155105,Dog
"72807B",set/3 ocean scent candle jewel box,1454.79,-0.47945239790605890372,0.00863532649213864104,Dog
"22591",cardholder gingham christmas tree,1453.31,-0.40228424308228868489,0.00862654152440559009,Dog
"22452",measuring tape babushka pink,1450.61,-0.10829916584193411565,0.00861051489408178093,Dog
"21447","12 ivory rose peg place settings",1449.34,-0.37904766801196198898,0.00860297644204058180,Dog
"84971S",small heart flowers hook,1443.99,-0.63008097798659162348,0.00857121997084340439,Dog
"21200",multicolour honeycomb paper garland,1443.86,1.4773261499922791,0.00857044831827225802,Question Mark
"15044A",pink paper parasol,1439.02,-0.87719754876401349357,0.00854171909946957789,Dog
"22975",spaceboy childrens egg cup,1436.99,3.0879324078288575,0.00852966944778167693,Question Mark
"21832",chocolate calculator,1436.31,-0.60152972900992076703,0.00852563311125568055,Dog
"15058C",ice cream design garden parasol,1429.82,0.08000604275247375179,0.00848710984058845038,Dog
"85049C",romantic pinks ribbons,1428.17,-0.36748423327664399093,0.00847731578872390034,Dog
"22770",mirror cornice,1425.98,2.5336769589136145,0.00846431641079458846,Question Mark
"21744",snowflake portable table light,1421.91,0.22315890889383994701,0.00844015774952869835,Dog
"21055",tool box soft toy,1421.11,-0.39952675723068472313,0.00843540911832164379,Dog
"37342",polkadot coffee cup & saucer pink,1417.77,7.8693775414451048,0.00841558358303219097,Question Mark
"84880",white wire egg holder,1415.71,-0.83248711744277541458,0.00840335585767402546,Dog
"21829",dinosaur keyrings assorted,1414.41,-0.20436404137907757733,0.00839563933196256179,Dog
"20963",apple bath sponge,1413.13,-0.56090656839501722965,0.00838804152203127449,Dog
"18097C",white tall porcelain t-light holder,1410.20,-0.41597677490961348115,0.00837064966023543714,Dog
"85132A",charlie + lola biscuits tins,1408.77,-0.51619583359090066143,0.00836216148195282710,Dog
"22494",emergency first aid tin,1405.93,-0.42645535022233100804,0.00834530384116778339,Dog
"22905",calendar in season design,1404.89,-0.11841188762479684235,0.00833913062059861245,Dog
"22475",skull design tv dinner tray,1403.66,-0.44668522007868118353,0.00833182960011776605,Dog
"22312",office mug warmer polkadot,1401.62,-0.46446433825074601774,0.00831972059053977691,Dog
"22731","3d christmas stamps stickers",1399.53,-0.10451858108108108108,0.00830731479151134685,Dog
"22375",airline bag vintage jet set brown,1396.83,-0.18430903092061082075,0.00829128816118753769,Dog
"22816",card motorbike santa,1392.91,-0.23385659596937428496,0.00826801986827297032,Dog
"22714",card birthday cowboy,1388.77,0.76697287393760496717,0.00824344570177646293,Question Mark
"21913",vintage seaside jigsaw puzzles,1386.43,-0.50336005616810310859,0.00822955595549582833,Dog
"22713",card i love london,1385.99,0.06211013533189265407,0.00822694420833194832,Dog
"21424",woodland storage box large,1383.32,-0.04121210440954268842,0.00821109565167840370,Dog
"21382",set/4 spring flower decoration,1380.23,3.4555168183872426,0.00819275406364115544,Question Mark
"22182",cake stand victorian filigree small,1379.96,0.76811408510256640230,0.00819115140060877452,Question Mark
"85054",french enamel pot w lid,1379.72,0.37821774266050005494,0.00818972681124665815,Dog
"22948",metal decoration naughty children,1379.40,0.50742566142480903100,0.00818782735876383632,Question Mark
"21872",glamorous  mug,1378.18,-0.62701690383272620987,0.00818058569617307811,Dog
"21705",bag 500g swirly marbles,1375.41,-0.24853302737256187510,0.00816414356061865167,Dog
"22818",card christmas village,1373.40,-0.09998820430149805371,0.00815221262471092708,Dog
"22436","12 coloured party balloons",1371.23,0.00249301808717521311,0.00813933196256179156,Dog
